person,personLabels,birthDates,birthPlaceLabels,deathDates,deathPlaceLabels,occupationLabels
http://www.wikidata.org/entity/Q45356330,Frans de Beer,1873-01-01T00:00:00Z,Frans de Beer,1960-01-01T00:00:00Z,Tilburg,architect
http://www.wikidata.org/entity/Q51277468,Adrianus Tollus,1783-01-19T00:00:00Z,Adrianus Tollus,1847-01-08T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q51522348,Jos Donders,1867-04-06T00:00:00Z,Jos Donders,1960-12-19T00:00:00Z,Tilburg,architect
http://www.wikidata.org/entity/Q55680555,Hans Mieras,1888-08-16T00:00:00Z,Hans Mieras,1956-12-31T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q60233751,Marius Nicolaas Frederik Rotteveel,1841-12-28T00:00:00Z,Marius Nicolaas Frederik Rotteveel,1910-04-19T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60233753,Jacques Chits,1835-10-14T00:00:00Z,Jacques Chits,1917-02-07T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60233775,Johannes Jacobus Dirk de Graaf,1866-07-03T00:00:00Z,Johannes Jacobus Dirk de Graaf,1927-02-11T00:00:00Z,Zwolle,photographer
http://www.wikidata.org/entity/Q60233772,Paul Ferdinand Götte,1867-03-01T00:00:00Z,Paul Ferdinand Götte,1931-01-08T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60233780,Emanuel Meyer,1870-09-15T00:00:00Z,Emanuel Meyer,1956-05-07T00:00:00Z,Baarn,photographer
http://www.wikidata.org/entity/Q60233786,L. van der Feer,1867-01-18T00:00:00Z,L. van der Feer,1920-09-13T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60233792,W. Hooyer,1855-07-29T00:00:00Z,W. Hooyer,1939-09-17T00:00:00Z,Bergen,photographer
http://www.wikidata.org/entity/Q60233961,Christiaan Frederik Wilhelm Koekebacker,1878-03-15T00:00:00Z,Christiaan Frederik Wilhelm Koekebacker,1945-01-22T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60233974,L. Kruijne,1883-11-19T00:00:00Z,L. Kruijne,1945-04-10T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q60233978,Th. de Kruijs,1883-09-23T00:00:00Z,Th. de Kruijs,1960-10-02T00:00:00Z,Villiersdorp,photographer
http://www.wikidata.org/entity/Q60233989,A. van der Henst,1842-07-14T00:00:00Z,A. van der Henst,1923-03-28T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60234000,Josephus Hendrikus Petrus Coppens,1864-03-10T00:00:00Z,Josephus Hendrikus Petrus Coppens,1941-01-28T00:00:00Z,Hilversum,photographer
http://www.wikidata.org/entity/Q60234013,Teunis Willem van den Houten,1885-04-30T00:00:00Z,Teunis Willem van den Houten,1976-06-09T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q60234025,A.L. Preuniger,1846-11-12T00:00:00Z,A.L. Preuniger,1919-09-24T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234245,Mozes Cohen,1821-04-16T00:00:00Z,Mozes Cohen,1899-09-20T00:00:00Z,Zwolle,photographer
http://www.wikidata.org/entity/Q60234252,Abraham Warburg,1872-07-06T00:00:00Z,Abraham Warburg,1960-03-21T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234258,Antonius Cornelis Reelick,1851-05-24T00:00:00Z<|>1851-06-24T00:00:00Z,Antonius Cornelis Reelick,1924-10-10T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60234264,Pieter Hendrik Kouw,1870-08-29T00:00:00Z,Pieter Hendrik Kouw,1942-03-16T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60234275,C.J. Horst,1880-01-05T00:00:00Z,C.J. Horst,1942-04-05T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234301,Wilhelmus Johannes van Pampus,1860-09-03T00:00:00Z,Wilhelmus Johannes van Pampus,1920-12-06T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60234314,Johan Gerard Henri Beelenkamp,1872-06-19T00:00:00Z,Johan Gerard Henri Beelenkamp,1912-12-09T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234324,Leo le Grand,1857-02-09T00:00:00Z,Leo le Grand,1942-05-29T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q60234328,Bernhard Jacobs,1884-12-15T00:00:00Z,Bernhard Jacobs,1943-05-14T00:00:00Z,Sobibór Extermination Camp,photographer
http://www.wikidata.org/entity/Q60234333,H.F. Kerstel,1814-10-12T00:00:00Z,H.F. Kerstel,1898-02-15T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60234343,Johannes Moonen,1827-02-06T00:00:00Z,Johannes Moonen,1895-12-29T00:00:00Z,Arnhem,photographer
http://www.wikidata.org/entity/Q60234362,H. van der Zijl,1852-04-05T00:00:00Z,H. van der Zijl,1937-08-11T00:00:00Z,Apeldoorn,photographer
http://www.wikidata.org/entity/Q60234373,Pieter Saaf,1874-07-23T00:00:00Z,Pieter Saaf,1931-04-24T00:00:00Z,Zaandam,photographer
http://www.wikidata.org/entity/Q60234379,D.W.J. van Winsheijm,1858-12-14T00:00:00Z,D.W.J. van Winsheijm,1918-06-05T00:00:00Z,Voorburg,photographer
http://www.wikidata.org/entity/Q60234419,Aaltje de Jong,1864-06-15T00:00:00Z,Aaltje de Jong,1936-03-04T00:00:00Z,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60234429,Gustaaf Leonardus Adolf Amand,1833-09-01T00:00:00Z,Gustaaf Leonardus Adolf Amand,1897-02-02T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60234439,Hendrik Jan Murkens,1826-07-19T00:00:00Z,Hendrik Jan Murkens,1906-02-18T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60234457,Carel Kramer,1853-08-29T00:00:00Z,Carel Kramer,1917-03-24T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60234460,Arie Dettmeijer,1884-08-02T00:00:00Z,Arie Dettmeijer,1967-01-21T00:00:00Z<|>1967-10-17T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60234727,Albertus Antonius Rooswinkel,1815-05-08T00:00:00Z,Albertus Antonius Rooswinkel,1888-08-19T00:00:00Z,Nieuwer-Amstel,photographer
http://www.wikidata.org/entity/Q60234731,Paulus Rosenberg,1853-07-17T00:00:00Z,Paulus Rosenberg,1915-09-21T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60234741,Gerard Rijnink,1891-11-29T00:00:00Z,Gerard Rijnink,1944-07-28T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234745,Nicolaas Broekhuizen,1867-01-21T00:00:00Z,Nicolaas Broekhuizen,1920-08-25T00:00:00Z,Gouda,photographer
http://www.wikidata.org/entity/Q60234749,Jan Dirk Bronsdijk,1894-05-20T00:00:00Z,Jan Dirk Bronsdijk,1958-07-09T00:00:00Z,Groningen,photographer
http://www.wikidata.org/entity/Q60234760,Bernardus Hendricus Christophorus Brugman,1844-07-10T00:00:00Z,Bernardus Hendricus Christophorus Brugman,1911-11-27T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234766,Moses van Bueren,1886-05-31T00:00:00Z,Moses van Bueren,1942-10-28T00:00:00Z<|>1943-01-31T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60234778,Harmen Brandenburg,1886-10-11T00:00:00Z,Harmen Brandenburg,1945-02-28T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60234781,Pieter Cornelis Brandt,1874-02-12T00:00:00Z,Pieter Cornelis Brandt,1949-09-30T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234803,Reimond Noël Hipoli van der Voort,1887-04-24T00:00:00Z,Reimond Noël Hipoli van der Voort,1980-10-22T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60234800,Eriens Gerhardus Verkade,1860-10-09T00:00:00Z,Eriens Gerhardus Verkade,1935-08-05T00:00:00Z,Alkmaar,photographer
http://www.wikidata.org/entity/Q60234856,Wilhelmus Jacobus Maria de Haas,1831-09-07T00:00:00Z,Wilhelmus Jacobus Maria de Haas,1874-09-02T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60234886,Cornelis Hageman,1876-07-27T00:00:00Z,Cornelis Hageman,1951-02-01T00:00:00Z,Rijswijk,photographer
http://www.wikidata.org/entity/Q60234929,Hendrik Jan Harting,1839-05-18T00:00:00Z,Hendrik Jan Harting,1919-06-08T00:00:00Z,Gouda,photographer
http://www.wikidata.org/entity/Q60234954,Willem Johannes Kuipers,1872-11-30T00:00:00Z,Willem Johannes Kuipers,1939-11-04T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60234981,Johann Herman Friedrich Labohm,1880-02-06T00:00:00Z,Johann Herman Friedrich Labohm,1943-12-25T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60235004,Pieter Lodewijk Kramer,1818-11-15T00:00:00Z,Pieter Lodewijk Kramer,1901-05-19T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60236338,W.J.P. Muns,1869-06-15T00:00:00Z,W.J.P. Muns,1954-11-08T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60236369,Joh. H. Fontijn,1865-04-26T00:00:00Z,Joh. H. Fontijn,1927-09-28T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60236391,J. Hendrik Fortgens,1882-01-04T00:00:00Z,J. Hendrik Fortgens,1975-04-24T00:00:00Z,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60236389,Kalmer Goudsmit,1869-07-16T00:00:00Z,Kalmer Goudsmit,1941-01-16T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60236398,F.W. de Raad,1869-11-04T00:00:00Z,F.W. de Raad,1934-03-28T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60236399,Joh. de Jongh,1880-11-07T00:00:00Z,Joh. de Jongh,1952-07-30T00:00:00Z,Oosterhout,photographer
http://www.wikidata.org/entity/Q60236396,Joseph Dwinger,1877-10-08T00:00:00Z,Joseph Dwinger,1942-10-26T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60237977,H. Dzn Wieringa,1870-12-16T00:00:00Z,H. Dzn Wieringa,1953-11-03T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60237986,Hubert Leufkens,1894-12-19T00:00:00Z,Hubert Leufkens,1962-12-02T00:00:00Z,Heerlen,photographer
http://www.wikidata.org/entity/Q60237984,Godfried de Groot,1894-03-18T00:00:00Z,Godfried de Groot,1963-06-03T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60237990,Gerrit Hovius,1892-01-07T00:00:00Z,Gerrit Hovius,1917-04-13T00:00:00Z,Baarn,photographer
http://www.wikidata.org/entity/Q60237995,Willem Pieter Jacobus van der Kloet,1885-03-31T00:00:00Z,Willem Pieter Jacobus van der Kloet,1970-03-11T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60237998,Stephanus Wilhelmus Eskes,1869-12-17T00:00:00Z,Stephanus Wilhelmus Eskes,1921-06-23T00:00:00Z,Gorinchem,photographer
http://www.wikidata.org/entity/Q60238006,Willem Overmars,1894-07-25T00:00:00Z,Willem Overmars,1964-10-02T00:00:00Z,Voorburg,photographer
http://www.wikidata.org/entity/Q60238011,Jelis van Ulsen,1856-01-21T00:00:00Z,Jelis van Ulsen,1902-03-10T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60238226,Gerardus Jakobus Busbroek,1887-12-31T00:00:00Z,Gerardus Jakobus Busbroek,1947-01-23T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60238282,Harm Heinrich Harms,1847-04-05T00:00:00Z,Harm Heinrich Harms,1909-03-24T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60238287,Jacobus Koorenhoff,1868-05-19T00:00:00Z,Jacobus Koorenhoff,1887-08-05T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60238320,Joseph van der Heijm,1896-12-07T00:00:00Z,Joseph van der Heijm,1944-04-01T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60238365,Fredrich Wilhelm Fünckler,1832-01-01T00:00:00Z<|>1836-08-16T00:00:00Z,Fredrich Wilhelm Fünckler,1886-07-20T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60238396,Casparus Johannes van Eijsden,1893-12-07T00:00:00Z,Casparus Johannes van Eijsden,1967-12-19T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238429,Peter Jan Campagne,1879-02-15T00:00:00Z,Peter Jan Campagne,1960-02-21T00:00:00Z,Tiel,photographer
http://www.wikidata.org/entity/Q60238449,Mels Stillebroer,1817-04-12T00:00:00Z,Mels Stillebroer,1868-07-14T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238645,Johannes Lourens Stoel,1874-05-16T00:00:00Z,Johannes Lourens Stoel,1937-03-13T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238649,Gerrit Jan Smit,1875-11-11T00:00:00Z,Gerrit Jan Smit,1918-12-21T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60238658,Johannes Hendrik Misset,1880-11-24T00:00:00Z,Johannes Hendrik Misset,1967-03-01T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60238664,H.F. van Hanja,1876-04-25T00:00:00Z,H.F. van Hanja,1952-08-06T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60238670,Jac. Vetter,1877-08-11T00:00:00Z,Jac. Vetter,1955-10-09T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60238676,Johannes Lodewijk de Lavieter,1839-01-25T00:00:00Z,Johannes Lodewijk de Lavieter,1910-10-18T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60238697,L.M. de Rijk,1869-06-21T00:00:00Z,L.M. de Rijk,1936-04-27T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60239034,Leopold,1887-09-28T00:00:00Z,Leopold,1958-07-02T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60239070,Johann Frederich Leendert Ball,1868-01-29T00:00:00Z,Johann Frederich Leendert Ball,1933-10-22T00:00:00Z,Delft,photographer
http://www.wikidata.org/entity/Q60239171,Jac. van Faassen,1876-01-31T00:00:00Z,Jac. van Faassen,1943-08-07T00:00:00Z,Barneveld,photographer
http://www.wikidata.org/entity/Q60247182,Johannes Jacobus Antonius van der Steen,1893-06-12T00:00:00Z,Johannes Jacobus Antonius van der Steen,1981-05-26T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60247535,Petrus Timmer,1872-10-11T00:00:00Z,Petrus Timmer,1959-06-05T00:00:00Z,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60247601,Hendricus Joannes Nicolaas Timmermans,1888-12-06T00:00:00Z,Hendricus Joannes Nicolaas Timmermans,1966-05-08T00:00:00Z,Zutphen,photographer
http://www.wikidata.org/entity/Q60248049,Hendrikus Arnoldus Trijssenaar,1880-02-12T00:00:00Z,Hendrikus Arnoldus Trijssenaar,1949-01-08T00:00:00Z,Zutphen,photographer
http://www.wikidata.org/entity/Q60248091,Heinrich Bernhard Tuke,1878-12-25T00:00:00Z,Heinrich Bernhard Tuke,1941-10-15T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60248122,Johannes Andries Tukker,1863-01-03T00:00:00Z,Johannes Andries Tukker,1937-04-22T00:00:00Z,Gorinchem<|>The Hague,photographer
http://www.wikidata.org/entity/Q60248150,Marinus Wilhelmus Tukker,1897-04-20T00:00:00Z,Marinus Wilhelmus Tukker,1972-12-27T00:00:00Z,Gorinchem,photographer
http://www.wikidata.org/entity/Q60248184,Theodorus Tukker,1891-11-21T00:00:00Z,Theodorus Tukker,1967-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60248273,Willem Gerhardus Uchtman,1863-11-21T00:00:00Z,Willem Gerhardus Uchtman,1924-12-21T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60248381,Hendrik Uijtenbroek,1861-04-16T00:00:00Z,Hendrik Uijtenbroek,1954-04-15T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60248444,Carolus Johannes Maria Vaesen,1899-10-07T00:00:00Z,Carolus Johannes Maria Vaesen,1974-08-26T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60248880,Marinus Vellinga,1893-04-14T00:00:00Z,Marinus Vellinga,1964-04-02T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60248986,Josephus Adrianus Frederik Verbruggen,1893-04-02T00:00:00Z,Josephus Adrianus Frederik Verbruggen,1948-01-21T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60249014,Adrianus Johannes Wilhelmus Vergroesen,1875-08-19T00:00:00Z,Adrianus Johannes Wilhelmus Vergroesen,1928-01-20T00:00:00Z,Gouda,photographer
http://www.wikidata.org/entity/Q60249042,Willem Verkerk,1889-10-21T00:00:00Z,Willem Verkerk,1969-01-03T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60249068,Johannes Pieter Verra,1886-03-11T00:00:00Z,Johannes Pieter Verra,1956-03-17T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60249136,Hendrikus Hubertus van der Veur,1875-09-24T00:00:00Z,Hendrikus Hubertus van der Veur,1944-03-01T00:00:00Z,Maastricht,photographer
http://www.wikidata.org/entity/Q60249171,Cornelis Vierveijzer,1888-06-12T00:00:00Z,Cornelis Vierveijzer,1958-09-05T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60249208,Levinus Gerardus Josephus de Visscher,1851-05-07T00:00:00Z,Levinus Gerardus Josephus de Visscher,1921-02-15T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60249969,Johan Coenraad Waal,1827-04-26T00:00:00Z,Johan Coenraad Waal,1890-01-22T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60250023,Salomon Waisvisz,1872-10-23T00:00:00Z,Salomon Waisvisz,1936-04-21T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60250055,Frans Joseph Wakka,1873-06-06T00:00:00Z,Frans Joseph Wakka,1936-05-01T00:00:00Z,Leiden,photographer
http://www.wikidata.org/entity/Q60250088,Ernestus Wilhelmus van der Wal,1876-09-16T00:00:00Z,Ernestus Wilhelmus van der Wal,1934-06-04T00:00:00Z,Alkmaar,photographer
http://www.wikidata.org/entity/Q60250149,Izaak Jozef Walg,1897-08-18T00:00:00Z,Izaak Jozef Walg,1943-02-28T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60250237,Aloijsius Gerard Warnitz,1891-04-27T00:00:00Z,Aloijsius Gerard Warnitz,1922-09-27T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60250494,Hendrik Christiaan Weerdenburg,1894-09-26T00:00:00Z,Hendrik Christiaan Weerdenburg,1973-02-09T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60250534,Antonius Gerardus Weiler,1895-04-06T00:00:00Z,Antonius Gerardus Weiler,1987-08-18T00:00:00Z,Nijmegen,photographer
http://www.wikidata.org/entity/Q60251033,Johannes Theodorus de Winter,1838-02-02T00:00:00Z,Johannes Theodorus de Winter,1880-09-03T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251124,Joseph Sebastiaan Kasparus Franz Wirker,1882-12-30T00:00:00Z,Joseph Sebastiaan Kasparus Franz Wirker,1961-01-07T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251174,Johannes Gregorius Woldring,1873-07-03T00:00:00Z,Johannes Gregorius Woldring,1896-01-30T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60251261,Lehman Wolff,1842-08-23T00:00:00Z,Lehman Wolff,1916-12-09T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60251307,Willem Wolvekamp,1880-02-01T00:00:00Z,Willem Wolvekamp,1956-02-08T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60251330,Jan Willem van der Worm,1886-01-24T00:00:00Z,Jan Willem van der Worm,1971-09-30T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60251352,Pieter van der Worm,1881-12-17T00:00:00Z,Pieter van der Worm,1958-01-10T00:00:00Z,Deventer,photographer
http://www.wikidata.org/entity/Q60251457,Aaldert Pieter van Wijk,1892-08-19T00:00:00Z,Aaldert Pieter van Wijk,1956-08-01T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60251480,Hendrick Cornelis Franciscus van Wijk,1846-01-27T00:00:00Z,Hendrick Cornelis Franciscus van Wijk,1874-02-04T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60251533,Jacob van Wijnbergen,1877-08-04T00:00:00Z,Jacob van Wijnbergen,1914-12-19T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60251561,Salomon Lion van Wijnbergen,1869-06-14T00:00:00Z,Salomon Lion van Wijnbergen,1943-04-21T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60251586,Samuel Salomon van Wijnbergen,1863-09-21T00:00:00Z,Samuel Salomon van Wijnbergen,1919-06-18T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60261522,Andries Gnodde,1873-05-18T00:00:00Z,Andries Gnodde,1942-03-05T00:00:00Z,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60261590,Cornelis Göbel,1840-01-25T00:00:00Z,Cornelis Göbel,1886-05-10T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60261798,Abraham Gosschalk,1865-09-21T00:00:00Z,Abraham Gosschalk,1925-12-08T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60261850,Franciscus Graaf,1867-11-22T00:00:00Z,Franciscus Graaf,1945-04-02T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60261895,Adrianus Marinus de Graaf,1882-10-01T00:00:00Z,Adrianus Marinus de Graaf,1944-02-22T00:00:00Z,Enschede,photographer
http://www.wikidata.org/entity/Q60262040,Dirk Gerardus le Grand,1862-10-15T00:00:00Z,Dirk Gerardus le Grand,1883-10-31T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q60262083,Christiaan Arend Gravenstein,1861-01-01T00:00:00Z,Christiaan Arend Gravenstein,1938-05-09T00:00:00Z,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60239264,Petrus Hendrikus van Bemmel,1857-08-17T00:00:00Z,Petrus Hendrikus van Bemmel,1914-06-21T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60239286,Johannes Carel Jacobus Beukers,1856-05-20T00:00:00Z,Johannes Carel Jacobus Beukers,1893-02-20T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60239355,Johannes Georg Jacobus van Arum,1843-01-08T00:00:00Z,Johannes Georg Jacobus van Arum,1917-04-24T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60239408,Hartog Bamberger,1896-01-23T00:00:00Z,Hartog Bamberger,1958-11-05T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239737,Martinus Johannes Hulselmans,1880-08-06T00:00:00Z,Martinus Johannes Hulselmans,1960-02-04T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239760,Johannes Cornelis Franken,1833-04-06T00:00:00Z,Johannes Cornelis Franken,1880-01-31T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60239778,Dirk Nicolaas Govert Hendrik de Graaff,1873-01-19T00:00:00Z,Dirk Nicolaas Govert Hendrik de Graaff,1946-09-05T00:00:00Z,The Hague,photographer
